Gene	Par_wo_1	Par_wo_2	Par_wo_3
gene_6123	877	693	848
gene_6124	693	672	814
gene_6125	151	159	150
gene_6126	414	266	414
gene_6127	13264	12549	12271
gene_6128	3752	3230	3752
gene_6129	32	29	11
gene_6130	266	161	171
gene_6131	5053	4371	4477
gene_6133	4368	3728	3996
gene_6134	670	595	681
gene_6135	6638	6026	7039
gene_6136	880	623	753
gene_6137	2123	1880	2426
gene_6138	1151	950	1046
gene_6139	167	174	141
gene_6140	852	885	808
gene_6141	552	497	548
gene_6142	2235	1709	1935
gene_6143	2013	1868	2143
gene_6144	919	843	1020
gene_6145	911	857	839
gene_6146	433	401	426
gene_6147	2020	1586	1750
gene_6148	6735	6103	6778
gene_6149	2484	2143	2258
gene_6150	633	525	671
gene_6152	397	441	417
gene_6153	620	563	646
gene_6154	1791	1462	1958
gene_6155	936	855	914
gene_6157	502	527	497
gene_6158	3552	3229	3147
gene_6159	431	385	392
gene_6160	556	652	638
gene_6161	2971	2749	2790
gene_6162	892	772	899
gene_6163	20	15	23
gene_6164	1	2	10
gene_6165	15	8	12
gene_6166	553	573	658
gene_6167	1106	818	1095
gene_6168	927	817	890
gene_6169	9492	8335	8717
gene_6170	3305	3143	3694
gene_6171	2114	2010	2205
gene_6172	7487	6794	7521
gene_6173	1250	1150	1232
gene_6174	1201	884	1244
gene_6175	1232	1127	1177
gene_6176	1522	1279	1416
gene_6177	549	431	525
gene_6178	135	170	103
gene_6179	1558	1144	1332
gene_6180	755	738	876
gene_6181	19730	17991	19395
gene_6182	6536	6135	7169
gene_6183	3987	3787	4220
gene_6184	3431	3209	3615
gene_6185	643	540	656
gene_6186	861	742	878
gene_6187	768	633	698
gene_6188	10584	9578	10603
gene_6189	1444	1131	1305
gene_6190	1740	1625	1880
gene_6191	1525	1373	1516
gene_6192	2430	2204	2453
gene_6193	1571	1241	1468
gene_6194	514	426	493
gene_6195	9573	8304	9009
gene_6196	30306	27716	31575
gene_6197	12286	11122	12024
gene_6198	384	378	340
gene_6199	5176	4591	5414
gene_6200	4687	4065	4542
gene_6201	1027	868	951
gene_6202	45	23	45
gene_6203	3450	2945	3229
gene_6204	833	793	940
gene_6205	358	315	380
gene_6206	747	676	576
gene_6207	1355	1332	1375
gene_6208	1179	1043	1185
gene_6209	305	319	373
gene_6210	4610	4440	4804
gene_6211	4	2	2
gene_6212	48	51	27
gene_6213	1834	1905	1918
gene_6214	5693	4732	5682
gene_6215	718	608	646
gene_6216	489	431	559
gene_6217	429	317	343
gene_6218	687	512	621
gene_6219	116	72	99
gene_6220	1222	1162	1300
gene_6221	12997	11383	12863
gene_6222	2014	1619	1926
gene_6223	4998	4885	4805
gene_6224	5818	4793	5110
gene_6225	1838	1591	2150
gene_6226	1587	1262	1628
gene_6227	3306	3253	3683
gene_6228	1156	996	1071
gene_6229	2411	2116	2259
gene_6230	42	36	34
gene_6231	109245	88547	98343
gene_6232	804	713	878
gene_6233	1290	1200	1342
gene_6234	1209	1148	1073
gene_6235	2695	2306	2722
gene_6236	215	185	198
gene_6237	2764	2460	2544
gene_6238	42	34	23
gene_6239	13	23	43
gene_6240	3238	2909	3250
gene_6241	861	868	923
gene_6242	2838	2479	2947
gene_6243	3939	3817	4117
gene_6244	2569	2359	2560
gene_6245	3600	3228	3611
gene_6246	20	11	24
gene_6247	2237	2032	2026
gene_6248	201	235	211
gene_6249	476	436	453
gene_6250	804	638	634
gene_6251	1902	1833	1954
gene_6252	2769	2177	2591
gene_6253	1079	818	867
gene_6255	1684	1523	1703
gene_6256	27801	24518	26722
gene_6257	23611	22877	25110
gene_6258	3226	3116	3366
gene_6259	5728	4934	5916
gene_6260	1068	843	1023
gene_6261	3772	3524	3726
gene_6262	806	753	963
gene_6263	8131	7380	7975
gene_6264	2227	2140	2269
gene_6265	1611	1179	1214
gene_6266	1020	1005	1072
gene_6267	0	0	7
gene_6268	3126	2585	2898
gene_6269	861	795	954
gene_6270	1279	1032	1193
gene_6271	2599	2217	2582
gene_6272	6724	6399	5807
gene_6273	3054	2834	2880
gene_6274	2223	2103	2194
gene_6275	2137	2003	2369
gene_6276	1535	1430	1641
gene_6277	2838	2468	2876
gene_6278	2259	2001	2202
gene_6279	2105	1873	2152
gene_6281	1807	1646	1861
gene_6282	3723	3225	3564
gene_6283	3082	2632	3231
gene_6284	7588	6848	8290
gene_6285	3362	2867	3366
gene_6286	719	577	763
gene_6287	605	537	574
gene_6288	1750	1614	1736
gene_6289	1197	1086	1130
gene_6290	549	447	461
gene_6291	3111	2960	3148
gene_6292	1319	1325	1351
gene_6293	2054	1977	2169
gene_6294	2322	2168	2450
gene_6295	3193	2965	3528
gene_6296	6592	5747	6307
gene_6297	2764	2157	2263
gene_6298	12	8	4
gene_6299	1332	1038	1166
gene_6300	665	614	680
gene_6301	851	797	784
gene_6302	298	309	332
gene_6303	1276	1170	1358
gene_6304	1883	1851	2257
gene_6305	4292	3739	3561
gene_6306	7045	6987	8059
gene_6307	1316	1169	1432
gene_6308	495	467	460
gene_6309	1333	1109	1179
gene_6310	866	1046	1122
gene_6311	2352	2099	2149
gene_6312	530	428	480
gene_6313	2190	1969	2232
gene_6314	7234	6333	7621
gene_6315	1028	937	919
gene_6316	777	817	883
gene_6317	1718	1508	1789
gene_6318	1344	1313	1394
gene_6319	542	462	475
gene_6320	3250	3015	3722
gene_6321	885	787	807
gene_6322	2484	2116	2344
gene_6323	756	675	728
gene_6324	92	93	115
gene_6325	3076	2929	3146
gene_6326	2339	2242	2408
gene_6327	37	23	34
gene_6328	5491	4566	4907
gene_6329	9577	9082	9739
gene_6330	5484	5022	5638
gene_6331	668	513	539
gene_6332	9123	7715	9554
gene_6333	324	233	230
gene_6334	1835	1563	1765
gene_6335	14	6	15
gene_6336	1435	1323	1500
gene_6337	1171	1174	1164
gene_6338	467	376	393
gene_6339	2660	2288	2460
gene_6340	65	66	47
gene_6341	3940	3640	3426
gene_6342	7812	7231	7379
gene_6343	539	478	538
gene_6344	1281	1128	1275
gene_6345	983	792	928
gene_6346	2050	1744	2045
gene_6347	690	658	699
gene_6348	216	168	191
gene_6349	39662	37618	44936
gene_6350	3647	3341	3571
gene_6351	1547	1190	1514
gene_6352	7952	7349	7104
gene_6354	3929	3199	3361
gene_6355	2467	2416	2732
gene_6356	1164	1043	1026
gene_6357	3828	3259	3876
gene_6358	10057	9705	11267
gene_6359	1610	1639	1892
gene_6360	1544	1420	1790
gene_6361	21836	19867	18814
gene_6362	1296	1025	1137
gene_6363	715	599	722
gene_6364	28923	27069	31892
gene_6366	2946	2990	3245
gene_6367	1986	1756	1861
gene_6368	3498	3399	3563
gene_6369	3183	2822	3069
gene_6370	2363	2176	2112
gene_6371	736	715	679
gene_6372	1357	1268	1285
gene_6373	5503	4633	5138
gene_6374	1995	1590	1865
gene_6375	1635	1464	1461
gene_6376	657	623	658
gene_6377	2808	2547	2746
gene_6378	1177	1009	1223
gene_6379	2031	1895	2171
gene_6380	5544	4853	5300
gene_6381	3423	3020	3059
gene_6382	366	229	311
gene_6383	2425	2256	2329
gene_6384	466	444	519
gene_6385	3353	2871	3118
gene_6387	6	17	16
gene_6388	4	4	2
gene_6389	142	124	169
gene_6390	1397	1081	1325
gene_6391	5964	5671	6063
gene_6392	911	724	769
gene_6393	46	31	35
gene_6394	68	71	71
gene_6396	0	0	2
gene_6397	1483	1439	1690
gene_6398	4125	3850	4481
gene_6399	5911	5515	5613
gene_6400	1673	1462	1741
gene_6401	3991	3747	4438
gene_6403	5894	5597	6330
gene_6404	0	0	1
gene_6405	0	0	10
gene_6406	7066	7158	7125
gene_6407	1200	1069	1272
gene_6408	1104	988	1124
gene_6409	1009	951	1157
gene_6410	4	1	5
gene_6411	6177	5888	5793
gene_6412	1901	1768	1777
gene_6413	3648	2966	3129
gene_6414	420	380	410
gene_6415	429	547	601
gene_6416	1357	1166	1336
gene_6417	933	841	991
gene_6418	1317	1109	1221
gene_6419	452	389	402
gene_6420	283	254	286
gene_6421	1663	1227	1590
gene_6422	631	468	583
gene_6423	253	284	338
gene_6424	1772	1635	1926
gene_6425	0	0	0
gene_6426	0	1	2
gene_6428	0	0	4
gene_6429	0	0	0
gene_6430	883	795	836
gene_6431	397	306	316
gene_6432	3999	3307	3314
gene_6433	1650	1440	1586
gene_6434	634	389	489
gene_6435	9	2	8
gene_6436	2943	2679	2835
gene_6437	52319	47505	53418
gene_6438	0	0	0
gene_6439	3477	3288	3679
gene_6440	1088	1005	1170
gene_6441	26756	22442	25016
gene_6442	328224	256819	282401
gene_6443	728	755	817
gene_6444	522	418	466
gene_6445	241	241	221
gene_6446	0	2	10
gene_6447	1524	1236	1318
gene_6448	65	62	58
gene_6449	1569	1261	1352
gene_6450	526	434	499
gene_6451	7	0	8
gene_6452	331	243	260
gene_6453	279	258	285
gene_6454	3634	3227	3855
gene_6455	1081	979	1118
gene_6456	371	404	390
gene_6457	204	161	174
gene_6458	86	40	50
gene_6459	0	0	0
