Gene_gattii	Norm_Par_wo_1	Norm_Par_wo_2	Norm_Par_wo_3	Norm_Par_Ac_1	Norm_Par_Ac_2	Norm_Par_Ac_3	Norm_ATS_wo_1	Norm_ATS_wo_2	Norm_ATS_wo_3	Norm_ATS_Ac_1	Norm_ATS_Ac_2	Norm_ATS_Ac_3
CGB_C7060C	0.940484811488259	0.934897982275746	1	0.667357584009432	0.650384575851744	0.677629517943149	0.46247182921929	0.441711360755565	0.454579887066853	0.360809190120323	0.411586888366005	0.389927959734988
CGB_G5450C	0.854013925398441	1	0.88953156266944	0.388939831580711	0.380742660268874	0.386289926360809	0.46829133965077	0.423315498373212	0.437904754535288	0.362773555191949	0.36277803383821	0.384334749172856
CGB_G5490C	1	0.990969027912848	0.954307982505562	0.823188550950774	0.781536564994144	0.810244110829826	0.791555025239567	0.778655042791494	0.820089329322672	0.645313392728056	0.673186694913775	0.662879416782779
CGB_G5510C	0.88800422387624	0.89765910767084	1	0.805148584091226	0.753867471216692	0.873776756979118	0.592657775645093	0.613119927744692	0.650355587426048	0.699574980337624	0.592408315158707	0.668562886325314
CGB_G5610C	0.902039412862563	1	0.983247246294906	0.54905229575334	0.528087260329753	0.524386328598819	0.627891927313836	0.671030392555332	0.598270833389822	0.650276478466379	0.675553901659627	0.623835613235079
CGB_G5290C	0.878123099339456	0.987486503528095	1	0.268623870006185	0.272376956337897	0.264965578352902	0.444714039478138	0.448296864450374	0.43513081752815	0.404625480247086	0.428499048964966	0.401372393680745
CGB_G5260W	0.853539361230053	1	0.965125395685467	0.274739687340247	0.288172944101248	0.292065175726888	0.374993765777476	0.365448007985432	0.353530897530219	0.308744417393405	0.291728937196369	0.331468289002169
CGB_G5070C	0.907862886378359	1	0.88404673191705	0.749286585659902	0.75567418215207	0.718775653382169	0.44085967404476	0.44653756938981	0.418939609611953	0.343549747160158	0.351738501258908	0.390855778055199
CGB_G4001W	0.949576950256139	0.941618760842648	0.90938531468019	0.78073751290269	0.771983355711715	0.81107083319907	0.923731345357381	0.902141866811587	1	0.713279985000954	0.731758228228434	0.732900321819436
CGB_G3620C	0.492856691979221	0.529443695672854	0.481362797432676	0.68713847254333	0.758139772398159	0.644490196078741	0.779918022344424	0.841453255978146	0.765496106965563	1	0.940813160501837	0.965319486149591
CGB_G6170C	0.326270024590404	0.348747686228441	0.338612542499613	0.782833492119877	0.719523707640059	0.726147899869783	0.37039494861278	0.344980605209228	0.375101197670103	0.955061783133892	0.992249221329847	1
CGB_G5220C	0.885200015998452	0.850260876960578	0.839636275451156	0.929448861429799	0.851433185438512	1	0.542783339092654	0.455787902427712	0.544428714113181	0.462980890547932	0.467231610982965	0.470807721228525
CGB_G3650C	0.780940462824943	0.842501384681312	0.779550391359566	0.923839539983938	1	0.874626574497483	0.690282258831983	0.652378037166913	0.718620462486467	0.832115521184653	0.874530229998582	0.826920180754258
CGB_G4510C	1	0.983584188696745	0.930277700511553	0.70954898612188	0.734549697350393	0.753952500715662	0.592674455396359	0.522578837049068	0.669309263731761	0.402606025449073	0.485456102536256	0.478406813297944
CGB_G6150C	0.859844812765156	0.781595743983354	0.826485996972611	0.604420454908716	0.617897346729558	0.661480436205239	0.909615300972942	0.898452704096326	0.88028775966596	1	0.948424373226982	0.966926336679082
CGB_G5190W	0.70339307989858	0.762603222005993	0.820835106810312	0.755203906586804	0.844881918496946	0.813416683312966	1	0.920625141126261	0.90939242708392	0.80033688193391	0.767234112363444	0.693779143708317
CGB_G6120C	0.97363066715186	1	0.892175390227663	0.30922530854999	0.266712856896391	0.343577361306748	0.289691188649516	0.223409662384401	0.334472752810458	0.122655762525725	0.112571104768226	0.122879464969325
CGB_C0270C	0.634445190589079	0.672051370578978	0.658965342595056	0.731323100930984	0.863924122887883	0.730965963444217	0.75160331850691	0.824048895602438	0.69042996973398	1	0.982655255241139	0.966854938160571
CGB_G4620C	0.99279443544576	0.968301895268257	0.91680991600797	0.735917063327019	0.71894720604875	0.669668400727589	0.900637819296864	0.891796164217444	1	0.85993154118195	0.93990949727206	0.883351162125114
CGB_C2610W	0.617070100842677	0.600408485960975	0.619627473905421	0.9036205478719	1	0.989133359552149	0.581058379667243	0.499908384131816	0.564636030544925	0.406470155488497	0.426155047263278	0.425248012035208
CGB_C2510W	0.981101602546716	0.989189577891978	1	0.900841200444988	0.938158123211457	0.86916327657386	0.786434611362296	0.836762479235738	0.795952045338672	0.904591750020945	0.905728362043293	0.914985914216585
CGB_C2490C	0.990959608403071	1	0.938320055178041	0.57887207220431	0.573909678622016	0.561030850617062	0.710132537391534	0.713929688327334	0.703333306597503	0.483139429070173	0.55507256903924	0.550055232766566
CGB_A6130W	0.939598608530485	1	0.981364163197569	0.847985603708164	0.820672933081556	0.825080385282449	0.846030105938426	0.915711228394889	0.804931208561507	0.952829305470883	0.977547056128693	0.968689559621424
CGB_A6180W	0.801895886206941	0.838067716921727	0.904260047546534	0.871865848615288	0.955127655898255	0.917419366532438	0.838935369914741	0.885548490078052	0.826680305038283	1	0.996266633144005	0.900900502300222
CGB_A6250W	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
CGB_A6090C	0.778483117425839	0.817857990412215	0.727038274597535	0.550660788977325	0.545825428952819	0.553740045860882	1	0.941803923067349	0.967913258875763	0.903084434273913	0.929719325207405	0.898355583804387
CGB_L2720C	0.589663445391405	0.671107571005903	0.693223006906178	1	0.954174523372923	0.924768473918163	0.517634861483826	0.697278700276754	0.547611321722617	0.668735984121245	0.640675474216182	0.841201319010895
CGB_C2210W	0.926555136246093	1	0.959065403166511	0.854254079458	0.833830727654222	0.920097796196016	0.929000311269742	0.879550477241623	0.945337391995433	0.824888134590714	0.934941941753533	0.847076758871934
CGB_C2170W	0.963258495859056	0.877027282938763	0.990179539361199	0.869405268570773	0.842029009733601	1	0.895417691415889	0.797508016553942	0.809809485733769	0.687059479947148	0.724090358835743	0.699144647502467
CGB_C1640C	0.55897227622355	0.531892920341594	0.526668451157182	0.799263328259417	0.869483595378671	0.727414318565123	0.719887356700309	0.769869960072504	0.738188179592039	1	0.984707917353691	0.973763965864696
CGB_C2720C	0.98125097232903	0.978875640627883	1	0.4160578027734	0.389810997811508	0.413985246250319	0.408653334359328	0.451716620819127	0.445651028268299	0.446739849066405	0.434808299740055	0.446257133639076
CGB_C1560W	0.74754982776785	0.555969770206245	0.54330970334814	0.566228893806081	0.597220012340048	0.636990939964129	0.838280347528424	0.927939512986136	0.71612896593601	1	0.73020532140662	0.760286042561394
CGB_C1580W	1	0.979310492925494	0.873447372371647	0.33341034730233	0.29663304299771	0.357132427645436	0.251967277548824	0.227739885249085	0.243732425071526	0.149757554145095	0.146614196953818	0.151387425742233
CGB_C6580C	0.969187577500794	1	0.934580854845486	0.395241184146579	0.41850814743856	0.380743959394162	0.286468990649683	0.278115990021428	0.267972973114387	0.182504344156238	0.204843203147885	0.20939088447331
CGB_C1710W	0.92298610635989	1	0.977834381896165	0.648108597850282	0.661897133729865	0.689610833051357	0.681102973464263	0.70723628098471	0.61461546774766	0.53169972951248	0.538976823944647	0.526882146525713
CGB_C1330W	1	0.884560921667715	0.910312009478074	0.881860155793876	0.857602102668061	0.852140101694644	0.80684310515838	0.76819949173827	0.785020775246262	0.72372102979681	0.7524288884046	0.783724401395394
CGB_C1120C	0.971858994946976	1	0.987885902298961	0.694616485522655	0.697193696390222	0.68447463267761	0.407216145216868	0.442000107423963	0.395556451223632	0.372694492548082	0.35884301219494	0.361610590311748
CGB_C1070C	0.957423697869437	0.9890143139696	1	0.879008854001084	0.865807860092435	0.880320379026089	0.525204584616686	0.494014838730121	0.519283826449539	0.613478547039721	0.610912249435093	0.60846563295403
CGB_L0230W	0.837223281243546	0.439406530666288	0.484631052279601	0.884147686169364	0.956996455115873	1	0.480003543636031	0.403645701773585	0.605398244996713	0.843949211043154	0.524312654465328	0.852864392263367
CGB_C1010W	0.607001337051721	0.63676985486833	0.568576767830839	0.867390003280345	0.784614786922732	1	0.813494377731995	0.76291216785591	0.800811602558946	0.957288160801185	0.894359852932327	0.906491798121686
CGB_C1440C	0.912379749388217	0.925441617746061	0.940287635792303	0.963319244784361	0.93042002132886	1	0.164697451634194	0.171184249111828	0.161952931361091	0.19472239412125	0.20116101613179	0.195451307516952
CGB_C7010C	0.983175938066422	1	0.999624369340385	0.320763963161996	0.29935964027097	0.329634467974445	0.312548745475583	0.293901413606417	0.336335448016811	0.153951757993385	0.160327496259454	0.13223124655054
CGB_C0680C	0.887564976644036	1	0.900216725368772	0.390213766462577	0.375740880411536	0.337424509227579	0.522705939237904	0.542955571154126	0.542498968626242	0.3846901474589	0.403117115528048	0.49424703208486
CGB_C0620W	0.937645991996868	1	0.994755737463718	0.982923538752003	0.876588864089479	0.787153986225216	0.721747863415902	0.774870879259615	0.803966638160713	0.602599971209792	0.701358389517473	0.704405130695649
CGB_C0190C	0.944328651944561	1	0.930404034761609	0.621274993961269	0.561421023108778	0.662276697143954	0.561218779971092	0.498063512510873	0.556720041270635	0.50200788387522	0.522000301416545	0.525563966934554
CGB_C0140C	0.376622402473196	0.365408607569627	0.369026824941066	0.842090838473579	0.836962776625446	0.76679175775971	0.644593441888846	0.6605745165447	0.610931993620302	0.817217610544928	0.970850136171896	1
CGB_C0100W	0.844437581641833	0.854897286490917	0.931353941022295	1	0.995673135225403	0.939284348683997	0.77418080846976	0.767065208521278	0.73109766201044	0.866701735402154	0.82400476306844	0.830478755783908
CGB_I4610C	0.370891866289769	0.342269273268238	0.339112901815774	0.885407982403838	0.800648560614671	1	0.435507743165894	0.419674161375123	0.403522392524205	0.733741255211202	0.746071875953726	0.735825739220609
CGB_L0380W	0.534128440890481	0.550384224390477	0.568037712262535	1	0.897044373499318	0.974918971173531	0.607315852609835	0.570631314704166	0.663957754729113	0.565708371965715	0.59511104405784	0.530065234702765
CGB_L0620C	0.959151073479073	1	0.959005706051054	0.424416843759701	0.394807509095104	0.437960548702576	0.395563590697485	0.36436309317002	0.43488645898939	0.23032317238452	0.236161886280292	0.235435005066054
CGB_C9240W	0.808349414868236	0.778239927164237	0.777396858767243	0.677712580671444	0.656462641478503	0.601015248082792	0.876353821919167	0.957230882216893	0.927563635942277	0.973279393547695	1	0.993461520265713
CGB_C9450W	0.729025064564703	0.833346116240987	0.731124390525199	0.239719882211528	0.199662863468523	0.205273943104216	0.984706916459371	0.864597014599635	1	0.498565922738378	0.451759478094509	0.477622730146394
CGB_D1560C	0	0.0806908264654108	0.144234367405028	0.305239209630904	0	0.174361387126645	1	0.248844365086647	0.0661408208759792	0.800443041488479	0.0741849859864115	0.160021252479679
CGB_C8520W	0.515820012709584	0.501683207710242	0.582400036581098	0.69199153863484	0.59152004175851	0.613286153882951	0.808269557275483	0.871635388639195	0.837886335054533	1	0.910919327081837	0.952091459449908
CGB_C8220W	0.958154739918643	1	0.99409937224835	0.942751291245269	0.956941689408785	0.971352126193671	0.820045038114425	0.82277113353971	0.783988011996072	0.872662450578858	0.867489057017299	0.90327580652831
CGB_C7460C	0.940544236237279	0.993548884507349	1	0.293240777688733	0.274810973404096	0.268717357029475	0.84743121201411	0.796707963868195	0.702829661518675	0.94090650654493	0.982160474365581	0.915266365473674
CGB_C8050W	0.893970517399509	0.886990358667206	1	0.915600264894169	0.901730228749303	0.9663516720826	0.972706166151518	0.88000239211094	0.90637825881934	0.948869891462019	0.944030853221914	0.917550274114072
CGB_C7390W	0.996842784575085	1	0.978293781791843	0.510612162895696	0.512292339160508	0.498274481555348	0.780221040511198	0.805938674681203	0.70390622599719	0.656363442734126	0.680892806561267	0.672259815956753
CGB_H3090W	0.200324223699161	0.564835785257875	0.302892171550558	0.106833723370816	0.416707091772166	0.488211883954607	1	0.348382111121306	0.370388596905484	0.560310129041936	0.415435921523904	0
CGB_C8430W	0.90949118014472	0.951564263699107	0.882372755227389	0.721082651589523	0.684254746497241	0.734310140265965	1	0.909769711740864	0.887944161903871	0.930728912368921	0.899061674965256	0.973581821505788
CGB_C7620C	0.919663763114128	0.87393981202752	1	0.752134647215264	0.807050867855839	0.797857803060427	0.877486474553603	0.922324234258809	0.895812764327337	0.927533141470225	0.925805528723708	0.894758856695376
CGB_M3540C	0.538129761865412	0.594618242804723	0.635938418852913	0.547784673294097	0.602970912111122	0.585096567636996	0.639399258279067	0.670756663898916	0.619808702971438	0.973678722147785	1	0.861144799308993
CGB_D1520C	1	0.997857367316793	0.864719603226888	0.6415675982771	0.55309525202383	0.683342540422618	0.501366039163359	0.42124945867629	0.565380067019621	0.467696437953686	0.384069168958728	0.4340588134719
CGB_F0110C	0.417111135783511	0.571243664992131	0.630676087806133	0.937455490000374	0.573274870335847	0.726103662135276	0.996471961497497	0.414511051486193	0.964019761836937	1	0.262593067505842	0.449810666615009
CGB_D7820C	0.918506167476285	1	0.922106675982106	0.689310706079791	0.728109820259638	0.751712251394183	0.67867709624243	0.654416414237861	0.844544066347381	0.532331222251261	0.510953579229331	0.437716049847378
CGB_L0250C	0.918658615723846	0.800944706012479	0.813742513818689	0.990936598883247	0.949301616112984	1	0.793814688838047	0.767307188207457	0.871790446811128	0.852015017656198	0.836766823517131	0.813458216371014
CGB_H0230C	0.780335456030936	0.835830041278141	0.804521514819966	0.911357098154401	1	0.933651780723411	0.530820710593603	0.576152566863345	0.561613899595598	0.728491603752936	0.761109256201335	0.695742556722037
CGB_L0300W	0.897267716319602	0.864072921249722	0.889577395423938	0.821474519039859	0.84535441942547	0.781599628098996	0.971615265760824	1	0.955574748605565	0.978572555830541	0.885222920879232	0.887664318178126
CGB_H0380C	0.98061030763088	0.998389585632715	1	0.578719103957059	0.534562333250054	0.600718112793749	0.409894536125781	0.424020219930404	0.411650199553977	0.277053106355414	0.268641860685211	0.308086565500107
CGB_H0410W	0.499859594025832	0.548859750498044	0.502483780545239	0.932655533404458	0.906616882737972	1	0.638257023879588	0.569760940309861	0.639872317635424	0.956377246290393	0.934089855999101	0.973810211162361
CGB_C7600W	1	0.982368223346702	0.989498270621308	0.843971834290413	0.895000364568322	0.857563007434256	0.825463689070289	0.839361358492635	0.874816284141785	0.690988491611714	0.734654704825229	0.699789925599722
CGB_C9500W	0.963265123746783	1	0.969578377817147	0.462193843795696	0.467733852814041	0.418099564293683	0.318166739104203	0.345662098364615	0.377248776471763	0.156220974672642	0.155723518771305	0.177265696894645
CGB_C5730C	0.704605752159792	0.655778534097159	0.627932257740075	0.778191894946026	0.770441325652742	0.765345160600649	0.855162597936427	0.81329427475823	0.819702132559728	1	0.98001019114394	0.952170357687286
CGB_C5720W	0.983796565028442	0.912887101191614	0.91387569858439	0.830498867640733	0.840327871832928	1	0.58327524200206	0.495688763424827	0.587964308194592	0.387478015910061	0.348477590953771	0.402064642067017
CGB_C9510W	0.532534772667012	0.442047484121787	0.465620796974936	0.647804700723337	0.599562684592575	0.613070457719139	0.921300537946159	0.86527414366993	0.875634898426725	0.904755892357099	1	0.914481288689032
CGB_C9320C	0.700520291463322	0.790077049317766	0.880252414026728	0.531619755014968	0.597933488875533	0.551609541686953	1	0.936855779395739	0.975205150339076	0.933468272241641	0.761066147986016	0.784180493576289
CGB_C9650W	0.655187932009259	0.713590263011998	0.673083643764155	1	0.948481198965671	0.96914534742584	0.614973831806923	0.595632651040158	0.538027069179256	0.735953637279955	0.791062308474047	0.811664435791381
CGB_C9020C	0.954791286276745	1	0.940508218534545	0.443710292869879	0.415978837343061	0.459014574707444	0.534385551774079	0.518241417345837	0.491070223252915	0.448197794468838	0.438013540643635	0.464642862261829
CGB_C8700W	0.847748221112292	0.86814175775155	1	0.544687392205205	0.580710509815843	0.516513615410221	0.915223953373652	0.925149013569781	0.913683830369917	0.946976828495404	0.922658220610312	0.869160849271539
CGB_E3180C	0.715123205409821	0.697173189328285	0.798810839562956	0.930917959772293	0.960982074016134	0.936663936978806	0.815536621516894	0.778066329808431	0.811814687352097	0.934541318594811	1	0.952777853445464
CGB_C8160W	0.920076453951485	1	0.953116185303293	0.684236151438887	0.66721922571634	0.762313325087485	0.822040291898586	0.901438695854811	0.858311574779411	0.934997345834576	0.930927294991748	0.832687618287765
CGB_C6610C	0.857677297230617	0.910990373429954	0.845503055948674	0.772605816296914	0.692182833237461	0.788824715846791	0.995195862126833	0.808175594059595	0.924545485513973	0.95916854209583	0.911557094016252	1
CGB_C6530W	0.704336990717729	0.743760947018739	0.733927964883173	1	0.988554859065384	0.942992006307047	0.517220302446992	0.601739693911307	0.521508948989151	0.708263358064214	0.675885257923244	0.696483070010263
CGB_C6350C	0.549497351289912	0.552771588433023	0.497103498501078	0.958107752415577	0.946099653640646	1	0.565067830550243	0.527779492363323	0.516725838342367	0.581293292707134	0.569114783272101	0.555451070441503
CGB_J2070C	0.290644963352495	0.289237011542305	0.241271062665061	0.510595288762811	0.640153034165352	1	0.307243647542892	0.104064907488503	0.094832952934612	0.22953563706943	0.0354555688470406	0.0764796873497043
CGB_C6410C	0.897191475126997	0.952358561412089	1	0.648706612440472	0.673901020852022	0.673046682639722	0.560367760950042	0.61708136184053	0.590319307808472	0.604009077783019	0.625778493156431	0.579814636278547
CGB_C6420C	0.879152594329487	0.999036783978085	1	0.171084909651317	0.165085680599644	0.176737134348965	0.328520727346251	0.324977114083744	0.306309457734001	0.218111137708684	0.204232037412677	0.196937661660446
CGB_C7070W	0.407878021425907	0.539759679517435	0.495199728660686	0.806285282907931	0.863536484595552	0.967535210792668	0.872351176827016	0.887459541609291	0.921731901538348	0.997856027490674	1	0.877824938421994
CGB_C5610W	0.419052562931256	0.313852927418245	0.413607535997247	0.769384846213262	0.935259042823139	1	0.213545230207116	0.227740830977878	0.281472275199539	0.462734076858053	0.51599168279523	0.444233077584453
CGB_C7240W	0.655325522164691	0.71016803135873	0.698269265813263	0.8659504451147	1	0.943740584940302	0.695509183666724	0.718438857130355	0.661308151150762	0.660204794620299	0.741737633069447	0.673057476031251
CGB_A2140W	0.709603136002985	0.732774793910479	0.671379620666716	0.826554578123016	0.806941990622279	0.99406171410093	0.886927237190135	0.781942484815007	0.823785995176683	1	0.943735491340791	0.969135220794888
CGB_K0580W	0.48588574125707	0.390896288473165	0.41956917803085	0.767646290445931	0.646792878371532	0.565808474781829	1	0.875281214613546	0.932103753801878	0.680906679994671	0.778942352857319	0.799311454852966
CGB_M0350C	0.912488856158726	0.914276480753068	1	0.885344625726989	0.894442956697769	0.90985621663204	0.838563188729221	0.888653722383385	0.930076166895895	0.791579129962797	0.917125998760625	0.800856356561162
CGB_D7710W	0.689287669505712	0.722406973000738	0.803392866310927	0.689395411175017	0.694961329425548	0.685606469669375	0.928705273517361	1	0.888888917963612	0.683230881394934	0.767559524954944	0.636545593648396
CGB_N3440W	0.696872565421549	0.706645620705598	0.82919417176252	0.668279035553618	0.703747349136503	0.744003748686144	1	0.862616344292383	0.809732517702946	0.970409457532205	0.924786878498691	0.801978851523158
CGB_M0580W	0.443336739231392	0.414905506212411	0.465902741698048	0.898781854768034	0.856807637043793	1	0.452036630867701	0.349958835035227	0.348810861368689	0.633201757432911	0.427096967260905	0.45711997036605
CGB_C7620C	0.71276932394991	0.61219470536773	0.617613102966413	0.516089774169102	0.474741631239542	0.479371749057932	0.977103110268397	1	0.93264768078642	0.637960784979085	0.777451963858224	0.633093625768292
CGB_D9620W	0.886648070676429	1	0.946585678521911	0.621834112134	0.640942800678289	0.564751901065058	0.742251449337128	0.684266451456349	0.822636909364765	0.409811773123095	0.46730939375487	0.448959006806484
CGB_D9660W	1	0.907354314971281	0.893103163836174	0.449695101346337	0.464307681832722	0.4655227441851	0.778384066355867	0.763890181861557	0.801283541817103	0.504995213446692	0.506244971323429	0.516518978977687
CGB_D9410C	0.919338399543108	1	0.961205464173028	0.223351097363376	0.226456897407828	0.232245218844177	0.350390411945844	0.349958316380965	0.348400503398067	0.207368550889968	0.28108837274736	0.224526003172986
CGB_D9390C	1	0.99859608956238	0.99367070384619	0.60282499131976	0.522310338386386	0.648160519276148	0.433450429153014	0.374658675444481	0.443084340643647	0.284799652197866	0.317189656434762	0.301273707866843
CGB_H4530C	0.251830486858776	0.234320874910367	0.258606387848361	0.0705086670903623	0.0627526883043817	0.0779959012978327	0.863742422912027	1	0.957917949692999	0.493061792468525	0.500490083486973	0.529231685461634
CGB_D9710C	1	0.928427959816593	0.910407599534532	0.939686607277771	0.969858628848153	0.901055211846545	0.2540397439962	0.23546169406999	0.252027692200101	0.486946060392073	0.53579843402082	0.516068843402982
CGB_D9360C	0.959603871418445	0.965760178924223	1	0.873311686128666	0.878224078150775	0.830104156845583	0.693791643895201	0.681930066433004	0.648486762928268	0.774812097101556	0.729209236643121	0.761167338420036
CGB_D9350C	1	0.980455466862979	0.955533041809613	0.876733187601726	0.841884014350296	0.868846463370565	0.871816621262526	0.893116602022644	0.818747533149131	0.785955936267707	0.858893346876757	0.790903978514501
CGB_D8790W	0.986960957187844	1	0.887590216429575	0.859711865855412	0.724094552601273	0.984898553168434	0.544694057190113	0.456752642488366	0.541239920860076	0.513479632547197	0.459835635492974	0.467417829220708
CGB_D8620C	0.720346567905925	0.738507021215821	0.72096635392003	0.671220627653828	0.647909852960357	0.654472261135309	0.942051899105352	0.977761091703153	0.921961762790161	0.949842573631732	0.998631606627478	1
CGB_D8480C	0.73452519236621	0.815798095237626	0.757729005946954	0.884574157406226	0.841085774771606	1	0.797532216398393	0.754556279803694	0.761876787058679	0.722416160338987	0.725996570198791	0.686913558944214
CGB_D8470W	0.798128211121223	0.74214297679406	0.906182273143463	0.721038014714795	0.753003661088001	0.715471223734759	0.865960917836356	0.897850321153493	0.815462972689837	0.967363650984795	1	0.884039804718323
CGB_D8360C	1	0.92506509345325	0.984976951788148	0.667784176808094	0.668001912137799	0.620257447794649	0.849481411328858	0.903355135493109	0.842087552445303	0.761588615425054	0.768963482182694	0.744763724706166
CGB_D8130W	0.925637341833448	0.961093422951035	1	0.149224335291319	0.157271768972906	0.180814705433275	0.148144452337902	0.197841695382819	0.130645275811349	0.0679865523784902	0.0923167906134749	0.112209634505528
CGB_D8210W	1	0.908907456296204	0.895102563209201	0.179486697612114	0.195087711229066	0.185619831323613	0.846478059496587	0.848625407541346	0.856017752630829	0.523987273317902	0.528225253296691	0.547533626350028
CGB_H1320W	0.798893434717695	0.848362363886644	0.799231440026175	0.541935621727598	0.540479035345465	0.563365174375923	0.859451389172247	0.832161926675014	0.828310239864429	0.948635650513997	1	0.995286424439587
CGB_D8320C	0.671426287665111	0.800748446489629	0.757682164901174	0.894352333353466	1	0.927371503995061	0.50630925925036	0.589876524093784	0.551996732490307	0.653264708129255	0.756716355836449	0.731845855448418
CGB_A1300W	0.686382055578964	0.674701623182565	0.644271301764965	0.923521505756854	0.815410316900426	0.909290504851882	0.672697367277379	0.799437767005708	0.611255620813729	0.880652216507851	0.81618764801864	1
CGB_M2360C	0.615729354327392	0.584514534545773	0.668586524776444	0.836775443018366	0.607440515237488	0.698155268660583	0.983414247004675	0.919903959218573	0.872518702618234	0.97081830279445	1	0.922554012151491
CGB_E0060W	0.879155097511574	0.751489845078665	1	0.876515803902469	0.962519021298121	0.935976335001351	0.813057186178586	0.767684285085271	0.78195584914444	0.604657907530043	0.736959624854691	0.614752878300281
CGB_D7080W	0.885046177143146	1	0.845305423748163	0.410062241967318	0.330720858608828	0.353310956625064	0.455800749961701	0.359373241234752	0.455378908560398	0.151441657255469	0.17606786391853	0.226619045618028
CGB_I2290C	0.909149489770729	0.928674450773877	1	0.666625803292308	0.76575813291001	0.647611853133463	0.600638076901251	0.636504307337963	0.553553365418096	0.714312796553151	0.67598498922683	0.736201316095129
CGB_K0670C	1	0.906461318282756	0.948802432332754	0.128546213130463	0.119002475269636	0.128578700719821	0.394986428225106	0.450580731485168	0.478337699722295	0.239520749242648	0.236487983719187	0.226624368815821
CGB_I2530C	0.164128920481409	0.245147910323423	0.236985939544368	0.799604050664849	0.742808205409883	1	0.0841460079757107	0.0925735702137103	0.172237146951511	0.158813846188578	0.160987447737914	0.00992168916969136
CGB_I3100C	0.79958655223207	0.818799054964338	0.736689649021511	0.973626768416071	0.927081165621436	1	0.557650440873655	0.538915971588977	0.534309135578256	0.798379803301117	0.773332784663755	0.820208571501357
CGB_I3130W	0.817791443491608	0.823011541855905	0.803474904306321	0.974712425295351	1	0.912449347361317	0.717465216163667	0.730281582118392	0.787542670406096	0.645687092174558	0.638260893135478	0.625747350860739
CGB_I3380C	0.909489945330933	0.962269216225992	1	0.584443447310859	0.48403175963348	0.554893653395231	0.322240204523284	0.349189282941227	0.334237733493755	0.233741032920025	0.273707393247445	0.239238920578167
CGB_I2690W	0.971863674723136	1	0.941297607760341	0.976544286152466	0.905831810163913	0.922814766794296	0.933322439552578	0.826555108008078	0.953794771179246	0.699725849590953	0.599591238795565	0.715881983194647
CGB_I2710W	1	0.953334902327533	0.995242281933235	0.65460308752071	0.650866328760493	0.674231437275492	0.522187721705463	0.566064564837931	0.564360995635082	0.44309704265753	0.453428786328332	0.478381226108726
CGB_I4060C	0.612017606245057	0.646784964582777	0.598512429510644	0.718061253700692	0.66292458145952	1	0.537771328703009	0.424271690640042	0.482956447577998	0.303777695206844	0.341495417127492	0.342976892094842
CGB_J0520C	0.674828448802291	0.687839651254686	0.68231007448281	0.98701347355056	1	0.975596143058941	0.835350589463042	0.836035954271167	0.856914649251665	0.916500339077416	0.88201965370154	0.94321189312958
CGB_I3310W	0.710887522292927	0.783123854093425	0.817608563047296	0.810036678522405	0.786667053421353	0.803300457936857	0.972793529327227	1	0.916062708270384	0.832338428256456	0.97069151361491	0.895542885892212
CGB_J0390W	0.931209160153318	1	0.901518708312349	0.472156113376126	0.4670734670992	0.537427742306442	0.766423578004773	0.695360061397924	0.747076449074059	0.565367174970747	0.531502064220476	0.583104710263359
CGB_I3180W	0.853905805894432	0.896911823559329	0.914996185013801	0.986251432595014	0.991914846355942	1	0.502940719043434	0.488521144828645	0.569696560296945	0.589316256116353	0.570006403807692	0.575542053953706
CGB_K3740C	0.54199177228662	0.58880959266536	0.59354719903994	0.960116935448735	1	0.979009023961401	0.299131130921448	0.290545670892184	0.279531769840819	0.155751308554365	0.14362524427146	0.146645643008247
CGB_M0580W	0.223452394169738	0	0.488023163183315	0.238336141525518	0.154939154144823	0.0453814788834549	0.632090423337965	0.777208221536609	0.17214638604231	1	0.386166275743884	0.333193086381487
CGB_H0710C	1	0.8257858441257	0.838191128402031	0.0391627177193131	0.0404351391132165	0.0105274668595291	0.0366576362628312	0.0225368200764035	0.0179703138457874	0.0749092931822091	0.0313536153859297	0.0120770606100174
CGB_L3660C	0.765721802615126	0.745513052823225	0.782219295993856	0.969300123693738	0.89657259490498	0.889780795179366	0.907297895374599	0.924357476869377	0.98361131706853	1	0.979149636404992	0.996442504147141
CGB_A5680C	0.969209573532455	0.936197039658769	0.922297264177767	0.921838292273743	0.889101436340766	1	0.902896083009185	0.833544529932539	0.782644370195992	0.614733372841117	0.654094114936784	0.659307649566416
CGB_D1560C	0.601246739733594	0.542489639006282	1	0.833683063280427	0.53154383770112	0.989079921149292	0.570259943804596	0.15684344456097	0.667003517233212	0.739946663096126	0.311719033240305	0.739635337304043
CGB_A5540W	0.656210303942771	0.662873109836068	0.621684033640057	0.952351195528401	0.940515855167033	1	0.561689641421858	0.588886223717064	0.53259554503423	0.794751128092692	0.790770316956066	0.771692852176063
CGB_A5410C	0.851871029621047	0.880712204738553	0.579616771128434	0.412661542488882	0.387631742891479	0.237886709685962	0.772530488442395	1	0.968007599608506	0.65127056750046	0.474780528473714	0.58351520152812
