Rxn	Par_wo_1	Par_wo_2	Par_wo_3	Par_Ac_1	Par_Ac_2	Par_Ac_3	ATS_wo_1	ATS_wo_2	ATS_wo_3	ATS_Ac_1	ATS_Ac_2	ATS_Ac_3
r_0851	4577.16543015171	4826.75756267844	4734.7447715574	3848.10137292951	4005.9532250334	3927.30708612653	8407.43356174094	8763.79737281837	8187.87146092427	7852.71537606377	7619.24245103673	7426.51136336646
r_0852	1355.20184260311	1423.45507847547	1452.15608951934	1565.24261750711	1574.23080884069	1587.06245261278	798.198331083907	775.313566264953	904.144020229934	761.325748889541	684.696813781775	789.985888630975
r_0853	1005.84386051562	1072.73306674464	1067.10737291128	1054.41458210093	940.345860448907	844.406109643644	774.242798938532	831.229614639282	862.44159731452	646.428915136112	752.37033607416	755.638676081802
r_0855	5998.59172540327	6268.61472201633	6118.21126590295	4580.04935953355	4087.80923411706	4592.77395092879	3572.24895351838	3235.61969473544	3380.55811293037	2530.95174912926	2782.5760048457	2797.15112197326
r_0882	3738.32236327132	3984.59174438648	3463.50353129863	4410.11458222408	4751.64150290531	4427.86915666321	5074.73992967632	5511.48632035925	4730.11950132068	4899.75936838219	5046.65340506887	5130.61487453269
r_0883	906.02729420491	1025.10415157131	910.379000824585	945.902013457533	1016.21240545328	905.222062138754	1334.80225114032	1363.68392602469	1324.71739175985	1234.8725123032	1249.96976469464	1245.08645490751
r_0884	104850.584486669	95849.9443602798	95142.8289884082	49141.8617467699	52952.8519250241	45064.6207988766	75136.0474633269	75694.4727090042	74804.3865687194	79858.6684695559	81589.387913185	82985.0122195859
r_0885	3063.60076599796	3167.32285902604	2913.98676990823	2608.39646135259	2583.45550620146	2510.99711551926	2656.18940427922	2648.08390286189	2770.99290989017	2143.30916048452	2427.29001281068	2527.74017354069
r_0886	3650.98286774945	4054.95264180162	3766.31822551552	4396.8064370131	4180.6459273461	4970.53457892727	3964.16145941672	3750.54808051098	3786.93491495717	3590.7945053408	3608.59105635569	3414.32759746621
r_0887	3650.98286774945	4054.95264180162	3766.31822551552	4396.8064370131	4180.6459273461	4970.53457892727	3964.16145941672	3750.54808051098	3786.93491495717	3590.7945053408	3608.59105635569	3414.32759746621
r_0888	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_0889	60986.0024664919	62606.0440446445	61640.6882662461	55175.5700447339	58297.4503717794	56211.4831687015	51307.0005276792	53883.0410035849	51513.1397276637	53864.0651844812	55752.0351814954	54855.7184922055
r_0890	3738.32236327132	3984.59174438648	3463.50353129863	4410.11458222408	4751.64150290531	4427.86915666321	5074.73992967632	5511.48632035925	4730.11950132068	4899.75936838219	5046.65340506887	5130.61487453269
r_0891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r_0892	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_0893	220.74817549484	241.392001901164	277.660757956064	502.638407584035	426.250193642976	515.766058660453	396.703612327416	413.945671547273	391.292946929736	413.413841075421	360.261986321225	251.163991765826
r_0902	3072.23873808254	3290.72504833874	3167.46105069043	3588.08068957646	3937.07438812154	3675.85651331021	2089.88062436255	2268.35551464816	2211.11570011089	2868.12563509727	2996.54375915251	2739.19020079653
r_0903	940.579182543233	1121.44445726281	954.882118824511	1048.27236123432	999.242257228616	1019.83674184108	841.318288945583	831.229614639282	792.346035392866	724.816474612751	882.741386372725	859.753664121482
r_0904	599.859172540327	652.732632943507	583.37782943382	851.721293502887	704.760273330073	739.147730325184	396.703612327416	466.523448376866	452.515652911939	367.240347137127	430.921105185332	343.472125491728
r_0905	1084.54538395291	1013.19692277798	1165.78819978068	733.995393559579	800.591698598751	803.472295464243	1585.85622802385	1745.08145001078	1703.58834037436	1885.59663617776	1802.30513046336	1709.84717471351
r_0906	1384.95485756111	1467.83656761425	1477.31002578017	1944.01290428123	1895.66538109605	1775.35799783802	2609.23656127429	2658.0987174961	2605.9577894164	3311.60593734181	3234.39628603309	3065.48872001367
r_0907	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_0908	3157.65868425228	3331.85911144298	3300.00294560325	2602.25424048598	2902.89359043038	2802.211964967	1423.91683072111	1503.8913309036	1380.61638417839	1244.53673196471	1155.42587325675	1324.51438392748
r_0909	5512.94573931462	5020.52064940628	5096.57447007855	3885.97840160692	3523.80136665036	3471.18744241321	3454.38773536313	3233.11599107689	3800.24419886635	2323.70792749925	2420.32362081	3024.70140511153
r_0910	5512.94573931462	5020.52064940628	5096.57447007855	3885.97840160692	3523.80136665036	3471.18744241321	3454.38773536313	3233.11599107689	3800.24419886635	2323.70792749925	2420.32362081	3024.70140511153
r_0911	1904.19295731201	2061.03305659111	1909.76423764902	1355.38340456469	1242.81379645317	1416.30997060728	1107.70380640216	869.619737403747	1100.23413649177	550.86052070569	658.82164349351	569.949058237837
r_0912	3934.11639718848	3737.78736576108	3536.06296282025	3486.73404527744	3327.14729604693	3295.75681021577	2237.44670237806	1924.51354554035	2184.49713229254	1718.08349537837	1585.35177958484	1650.81290314462
r_0913	5908.3729058532	6059.69698046062	5647.0586905559	4935.27446631901	5873.66777375942	5213.79838890771	4714.44872620987	4729.49621100483	4457.72282397958	4381.11291321485	4574.92914673666	4822.5633119823
r_0914	5998.59172540327	6268.61472201633	6118.21126590295	4580.04935953355	4087.80923411706	4592.77395092879	3572.24895351838	3235.61969473544	3380.55811293037	2530.95174912926	2782.5760048457	2797.15112197326
r_0915	3216.20493949222	3271.24049213147	3270.01171390765	1049.29606471209	979.277376964308	1078.31361924022	1022.42211196462	961.422204883989	1100.23413649177	503.613224582785	524.469797765982	432.560208041145
r_0916	2466.62091748582	2511.34280004799	2515.39362608281	1455.70634538594	1344.63468580114	1511.04251199389	1031.04610353696	1066.57775854317	1035.46228813379	696.897617812852	675.740024066607	774.958983140712
r_0917	230.345922255486	238.144575866619	156.728372086698	111.5836790767	104.815621387617	64.3245651390587	208.892240307673	270.399995123622	261.749250213769	176.103558276283	128.380652584083	157.782507647763
r_0918	1133.4938924322	1167.99089709128	1205.45402234584	2122.13730941284	1903.65133320177	2068.91192238173	1288.8076294212	1210.95800285301	1409.00952318463	1200.51084239564	1262.90734983877	1124.87121098541
r_0921	3618.35052876325	3484.48813506658	3587.33829442886	3312.7044540569	3409.00330513059	3151.90369181388	3918.1668376976	4032.63202604117	3853.48133450304	3946.2230284472	3569.7783009233	3579.62355785911
r_0922	3843.89757763842	3857.94212903923	3673.44215316785	4301.60201358068	4478.12264328429	4281.67696316535	3811.80427497213	3644.55795896561	3844.6084785636	3327.71297011098	3534.94634091986	3683.73854589879
r_0935	1657.53086556343	1667.01203106634	1810.11595169267	845.579072636279	944.338836501769	860.779635315404	1463.20390343953	1695.00737683974	1437.40266219087	1698.75505605537	1461.94712128696	1451.16973020255
r_0937	2250.67161537131	2429.07467383952	2329.64148138746	2075.04694943552	2025.43710281405	2234.9862541953	2256.61112809436	2136.49378863109	2296.29511712961	2003.71487648503	2271.04379222385	2057.61270177388
r_0938	1431.98381668827	1530.62013761545	1822.69291982308	775.967236148063	647.860364576795	728.621892393338	734.955726220117	695.195049191287	671.675194616349	766.694759812598	795.163886935521	645.083585689152
r_0939	575.864805638714	543.402623113832	566.931024955586	835.3420378586	909.40029603923	857.271022671456	355.500097037371	474.034559352522	374.434520644781	406.971027967752	422.959514327405	406.799798629266
r_0941	4754.72374522365	5109.28362768383	5036.59200668734	2877.63047600555	2639.35717094152	2982.32074735636	2782.6746140068	2588.82958294282	2698.23549118668	2029.4861289157	2177.4950996432	2299.11654001026
r_0942	706.394161583489	773.969871566513	656.904720042394	1115.836790767	1049.15445788939	1060.77055602048	852.816944375363	920.528378460972	809.204461677821	983.602801104118	1004.15564695612	915.567884513888
r_0943	2616.34576695189	2540.56963435889	2586.98559851747	1947.08401471453	1944.5793377436	1933.24556681571	1455.53813315301	1476.35059065953	1663.66048864684	684.011991597514	680.716018352811	740.611770591539
r_0953	1627.77785060543	1621.54806658271	1447.31879408457	1365.62043934237	1149.97710322414	1163.68986024297	1928.89944834563	1690.83453740882	1788.76775739308	1389.50002688726	1514.69266072073	1402.86896255528
r_0954	1627.77785060543	1621.54806658271	1447.31879408457	1365.62043934237	1149.97710322414	1163.68986024297	1928.89944834563	1690.83453740882	1788.76775739308	1389.50002688726	1514.69266072073	1402.86896255528
r_0955	1627.77785060543	1621.54806658271	1447.31879408457	1365.62043934237	1149.97710322414	1163.68986024297	1928.89944834563	1690.83453740882	1788.76775739308	1389.50002688726	1514.69266072073	1402.86896255528
r_0956	1627.77785060543	1621.54806658271	1447.31879408457	1365.62043934237	1149.97710322414	1163.68986024297	1928.89944834563	1690.83453740882	1788.76775739308	1389.50002688726	1514.69266072073	1402.86896255528
r_0957	2505.01190452841	2478.86853970254	2746.61634786503	2736.35939607358	2828.02528943923	2827.94179102262	2428.13273825525	2749.06661709015	2432.93709859713	3098.99310478874	3000.52455458147	2848.67194079702
r_0958	23612.37658053939	23548.168651829237	22958.7715925273	20531.396950112852	18832.87155332176	21829.41833310062	22496.16112707915	20410.19222451639	22435.016242898797	17630.7580691359	17877.75227147648	18089.174159100272
r_0959	16516.7624003944	16933.1618194615	16530.9734187988	15390.3580847625	14855.8674046716	15006.3362781684	21600.2242248421	22418.9971265613	21139.5792757391	21778.8559082901	22897.5353073998	22928.9110773572
r_0960	16516.7624003944	16933.1618194615	16530.9734187988	15390.3580847625	14855.8674046716	15006.3362781684	21600.2242248421	22418.9971265613	21139.5792757391	21778.8559082901	22897.5353073998	22928.9110773572
r_0961	1407.02967511059	1444.022110027592	1470.537812171486	2422.08242839884	2539.53276961998	2308.66711971822	2748.17864771746	2815.83204798488	2793.1750497388	3726.09358060184	3443.3880460537	3288.7456015833
r_0962	4867.0173823232	4981.55153699174	4801.49944855729	5075.52184277321	4900.3798608744	5390.39855865312	1932.73233348889	1985.43700123178	2026.56029657033	1904.92507550077	2085.93680477704	2122.01372530358
r_0963	348.398207411422	355.051913110233	367.6344530428719	298.92141550822447	355.3748687046828	306.4188375715163	290.34104960195	287.09135284730206	221.821398486245	257.7125243067559	259.746901739889	276.924401177706
r_0964	23900.30898335877	25835.43905549365	23535.37720835252	16913.62885968112	16648.713652406448	17010.92363541108	19853.3868208013	18208.6021407629	18015.44669945885	18212.758853195362	18179.29752522047	18733.1843943973
r_0967	6984.28031772154	6526.24385409022	6897.01583090166	6247.66232481745	6082.30077252143	6206.73576714518	7304.52086176786	7299.9653004516	8263.29073640959	5813.56502748657	6346.38311262555	6071.94316845846
r_0968	3055.92256858944	3129.43622195635	3604.75255799405	1963.46327035882	2093.31769571269	1861.90377638875	3299.1558870611	3334.93327319134	3293.60412472376	3413.6171448799	3325.95458089926	3133.10979471986
r_0974	29443.00773763137	29546.16453763355	28323.3322296924	29590.14902488085	29956.30459258095	30275.81850463297	19331.15622003211	19926.14285052958	21140.466561333058	19415.417299960238	19224.25632532343	20162.8871167566
r_0975	29443.00773763137	29546.16453763355	28323.3322296924	29590.14902488085	29956.30459258095	30275.81850463297	19331.15622003211	19926.14285052958	21140.466561333058	19415.417299960238	19224.25632532343	20162.8871167566
r_0976	29443.00773763137	29546.16453763355	28323.3322296924	29590.14902488085	29956.30459258095	30275.81850463297	19331.15622003211	19926.14285052958	21140.466561333058	19415.417299960238	19224.25632532343	20162.8871167566
r_0977	29443.00773763137	29546.16453763355	28323.3322296924	29590.14902488085	29956.30459258095	30275.81850463297	19331.15622003211	19926.14285052958	21140.466561333058	19415.417299960238	19224.25632532343	20162.8871167566
r_0978	29443.00773763137	29546.16453763355	28323.3322296924	29590.14902488085	29956.30459258095	30275.81850463297	19331.15622003211	19926.14285052958	21140.466561333058	19415.417299960238	19224.25632532343	20162.8871167566
r_0979	29443.00773763137	29546.16453763355	28323.3322296924	29590.14902488085	29956.30459258095	30275.81850463297	19331.15622003211	19926.14285052958	21140.466561333058	19415.417299960238	19224.25632532343	20162.8871167566
r_0982	2246.83251666705	2357.63130107953	2374.14459938739	1906.13587560382	1953.56353386254	1739.10233385055	1780.3751490443	1833.54564594629	1732.86876497454	2275.38682919173	2265.07259908041	2075.85965844063
r_0984	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_0985	348.398207411422	355.051913110233	367.6344530428719	298.92141550822447	355.3748687046828	306.4188375715163	290.34104960195	287.09135284730206	221.821398486245	257.7125243067559	259.746901739889	276.924401177706
r_0986	5027.29975322597	5558.51089579587	5651.89598599067	2968.74008552689	3158.44405781353	3224.41501978882	2439.63139368503	2451.12588172246	2445.35909691236	2093.91425999239	2208.34626421767	2144.55408353898
r_0987	2159.49302114518	2221.23940762865	2364.47000851784	1745.41442959426	1854.73737655421	1644.36979246394	3020.31349288893	3021.13574798614	2973.29402530963	3352.41042035705	3169.70836031243	3363.88012903461
r_0988	2342.8099842735	2517.83765211708	2377.04697664825	1832.42922520453	1654.09032989792	1849.03886336094	1388.46264314596	1391.22466626876	1713.34848190776	970.71717488878	912.597352089953	996.069163926012
r_0989	4815.189549815713	4609.180018363935	4601.235417557628	5091.901098417503	4684.759154019876	5440.6886732163875	3158.297358046285	2700.661679691481	3195.115423795867	2906.7825137432874	2898.01907228565	2956.0069800131882
r_0990	26805.5469278061	26597.5016982668	27484.5452013025	27674.7998179772	27907.907877463	27631.4941086437	27378.2985783066	28884.3945408289	27482.7839868518	25428.7095337845	27210.7271546821	27190.1121342389
r_0992	3718.16709507396	3823.30291800409	3771.1555209503	3249.23483843529	3140.47566557565	3267.68790906418	2352.43325667586	2308.41477318499	2156.99127888024	2290.42005977629	2272.03899108109	2249.74242197082
r_0993	3368.80911298648	3787.5812316241	3327.09180003799	2878.65417948331	2968.7776953026	2673.56283468888	2508.62332626371	2706.50365489477	2643.22378436209	2474.04023334486	2653.20015340438	2636.14856314901
r_0995	3747.92011003197	3685.8285492083496	3809.85388442849	3914.64209898443	4165.67226714787	4009.17471448533	3266.57636334338	3174.6962390440103	2988.37788040669	2949.73460112774	3090.09245173315	3005.38109805262
r_0996	3933.15662251242	4132.89086663069	3755.67617555902	4296.48349619185	3558.7399071129	4861.76758696486	3107.51162989809	2546.26662074744	3247.46527383862	2628.66774792891	2184.46149164389	2290.52973687296
r_0997	3933.15662251242	4132.89086663069	3755.67617555902	4296.48349619185	3558.7399071129	4861.76758696486	3107.51162989809	2546.26662074744	3247.46527383862	2628.66774792891	2184.46149164389	2290.52973687296
r_0998	478.927563356197	488.19638052657	498.241429781786	501.614704106267	694.777833197919	629.211200814793	520.314158197553	504.913571141331	451.628367317994	415.561445444644	541.388178339078	416.459952158721
r_0999	478.927563356197	488.19638052657	498.241429781786	501.614704106267	694.777833197919	629.211200814793	520.314158197553	504.913571141331	451.628367317994	415.561445444644	541.388178339078	416.459952158721
r_1001	4815.189549815713	4609.180018363935	4601.235417557628	5091.901098417503	4684.759154019876	5440.6886732163875	3158.297358046285	2700.661679691481	3195.115423795867	2906.7825137432874	2898.01907228565	2956.0069800131882
r_1002	4815.189549815713	4609.180018363935	4601.235417557628	5091.901098417503	4684.759154019876	5440.6886732163875	3158.297358046285	2700.661679691481	3195.115423795867	2906.7825137432874	2898.01907228565	2956.0069800131882
r_1003	3618.35052876325	3484.48813506658	3587.33829442886	3312.7044540569	3409.00330513059	3151.90369181388	3918.1668376976	4032.63202604117	3853.48133450304	3946.2230284472	3569.7783009233	3579.62355785911
